City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,borazjan,29.2666,51.2159,50.68,53,65,1.25,IR,1676068265
366,kilosa,-6.8333,36.9833,70.27,98,99,2.06,TZ,1676068266
367,ostrovnoy,68.0531,39.5131,23.7,94,100,2.82,RU,1676068228
368,shellbrook,53.2168,-106.4011,29.43,86,47,9.51,CA,1676068267
369,tasiilaq,65.6145,-37.6368,19.56,96,100,4.47,GL,1676068268
370,phonhong,18.5007,102.4166,70.07,71,4,2.89,LA,1676068268
371,muli,2.9167,73.5667,80.13,70,12,9.98,MV,1676068269
372,kahului,20.8947,-156.47,73.85,80,75,19.57,US,1676068028
373,margate,51.3813,1.3862,43.88,81,98,3.0,GB,1676068269
374,beidao,34.5686,105.8933,39.99,85,90,4.54,CN,1676068270
375,nishihara,26.1842,127.7558,61.88,94,40,2.3,JP,1676068271
376,brae,60.3964,-1.353,47.48,77,100,30.13,GB,1676068271
377,nome,64.5011,-165.4064,-0.33,71,0,11.5,US,1676068272
378,lagunas,-5.2269,-75.6753,83.8,61,94,3.02,PE,1676068272
379,tromso,69.6496,18.957,26.62,80,75,6.91,NO,1676068273
380,baglung,28.2719,83.5898,51.01,35,0,6.53,NP,1676068274
381,auki,-8.7676,160.7034,84.51,65,75,1.32,SB,1676068274
382,keokuk,40.3973,-91.3849,38.08,48,0,6.91,US,1676068274
383,puqi,29.7167,113.8833,45.68,93,100,2.73,CN,1676068275
384,high level,58.5169,-117.136,17.71,100,100,2.3,CA,1676068223
385,tuchlovice,50.138,13.9912,32.25,90,0,10.36,CZ,1676068276
386,flinders,-34.5833,150.8552,78.06,84,24,5.44,AU,1676068277
387,yerbogachen,61.2767,108.0108,-23.76,100,95,4.97,RU,1676068277
388,coahuayana,18.7333,-103.6833,84.72,45,0,5.99,MX,1676068278
389,havoysund,70.9963,24.6622,28.63,70,100,25.23,NO,1676068279
390,yumen,40.2833,97.2,24.87,49,97,6.33,CN,1676068279
391,ahipara,-35.1667,173.1667,67.71,77,100,13.69,NZ,1676068169
392,rorvik,64.8621,11.2373,30.31,93,100,0.0,NO,1676068280
393,deputatskiy,69.3,139.9,-45.65,99,81,3.8,RU,1676068281
394,saint george,37.1041,-113.5841,61.25,19,0,4.61,US,1676068099
395,trnava,48.3774,17.5872,35.87,72,52,2.59,SK,1676068282
396,shizunai,42.3339,142.3669,29.01,85,100,4.29,JP,1676068282
397,bossier city,32.516,-93.7321,49.37,87,100,13.8,US,1676068195
398,kishi,9.0833,3.85,82.33,17,0,2.48,NG,1676068284
399,ortigueira,-24.2083,-50.9494,65.16,98,92,4.65,BR,1676068284
400,santa rita,-7.1139,-34.9781,81.27,78,0,10.36,BR,1676068285
401,moyo,3.6609,31.7247,77.45,31,58,1.28,UG,1676068286
402,inongo,-1.95,18.2667,77.7,63,86,3.6,CD,1676068286
403,praia,14.9215,-23.5087,68.54,77,20,14.97,CV,1676068287
404,maues,-3.3836,-57.7186,74.8,98,100,1.12,BR,1676068288
405,port hedland,-20.3167,118.5667,86.05,79,91,14.97,AU,1676068289
406,sayyan,15.1718,44.3244,51.37,39,0,3.56,YE,1676068220
407,berlevag,70.8578,29.0864,26.55,68,0,25.32,NO,1676068290
408,cidreira,-30.1811,-50.2056,77.27,82,0,11.32,BR,1676068018
409,jinzhou,41.1078,121.1417,29.98,85,95,11.56,CN,1676068291
410,madoc,44.5084,-77.4745,36.32,64,100,14.38,CA,1676068291
411,katherine,-14.4667,132.2667,77.32,94,100,0.0,AU,1676068292
412,san rafael,-34.6177,-68.3301,83.97,37,17,12.5,AR,1676068293
413,yar-sale,66.8333,70.8333,13.21,91,35,10.56,RU,1676068293
414,tessalit,20.1986,1.0114,75.7,14,61,8.88,ML,1676068294
415,buala,-8.145,159.5921,84.04,70,100,3.53,SB,1676068294
416,stepnogorsk,52.3544,71.8869,-6.93,100,59,5.88,KZ,1676068295
417,sinnamary,5.3833,-52.95,76.53,82,88,13.11,GF,1676068295
418,coquimbo,-29.9533,-71.3436,71.33,68,0,12.66,CL,1676068296
419,raga,8.4596,25.678,73.62,17,5,5.08,SS,1676068296
420,westport,41.1415,-73.3579,54.36,49,0,16.11,US,1676068220
421,faanui,-16.4833,-151.75,81.97,72,38,10.71,PF,1676068297
422,touros,-5.1989,-35.4608,80.56,71,97,13.91,BR,1676068298
423,alakurtti,66.9672,30.3491,-0.15,96,61,4.88,RU,1676068298
424,venice,27.0998,-82.4543,78.28,84,0,9.22,US,1676068294
425,awbari,26.5921,12.7805,48.45,43,63,9.75,LY,1676068299
426,goderich,43.7501,-81.7165,32.32,64,100,18.41,CA,1676068198
427,lima,-12.0432,-77.0282,75.45,73,40,12.66,PE,1676068149
428,kutum,14.2,24.6667,63.7,17,1,8.66,SD,1676068300
429,karasjok,69.4719,25.5112,16.63,84,100,15.23,NO,1676068300
430,algete,40.5971,-3.4974,42.08,73,0,8.05,ES,1676068301
431,umba,66.6871,34.3429,25.3,95,100,10.29,RU,1676068301
432,mareeba,-17.0,145.4333,78.48,90,99,4.36,AU,1676068302
433,padang,-0.9492,100.3543,74.97,83,88,5.48,ID,1676068115
434,saint anthony,45.0205,-93.218,30.13,62,0,10.36,US,1676068223
435,maceio,-9.6658,-35.7353,78.24,88,75,12.66,BR,1676068302
436,aswan,24.0934,32.907,64.24,21,0,7.18,EG,1676068303
437,peniche,39.3558,-9.3811,50.56,66,85,19.06,PT,1676068304
438,solano,38.2333,-121.9511,63.25,51,0,16.11,US,1676068304
439,sipoo,60.3775,25.2691,31.15,74,0,8.05,FI,1676068305
440,mehamn,71.0357,27.8492,26.51,65,90,19.77,NO,1676068305
441,edd,13.9297,41.6925,81.32,39,0,17.78,ER,1676068306
442,volksrust,-27.3654,29.8818,56.07,99,100,6.24,ZA,1676068307
443,grand haven,43.0631,-86.2284,30.43,67,100,12.66,US,1676068307
444,kinablangan,7.6947,126.5503,76.1,90,96,5.57,PH,1676068308
445,sorland,67.667,12.6934,31.86,58,100,23.29,NO,1676068308
446,sola,-13.8833,167.55,82.31,72,100,12.93,VU,1676068309
447,saint-joseph,-21.3667,55.6167,77.38,79,24,7.99,RE,1676068309
448,carutapera,-1.195,-46.02,76.87,92,50,6.71,BR,1676068310
449,benito juarez,19.385,-99.165,73.22,30,75,3.44,MX,1676068310
450,mandalgovi,45.7625,106.2708,11.46,80,100,9.37,MN,1676068311
451,sibirskiy,53.5777,83.7577,-1.41,100,71,3.38,RU,1676068311
452,sao jose da coroa grande,-8.8978,-35.1478,79.11,77,97,8.23,BR,1676068312
453,marsh harbour,26.5412,-77.0636,75.29,76,0,12.3,BS,1676068312
454,alice springs,-23.7,133.8833,80.15,39,0,0.0,AU,1676068112
455,agucadoura,41.4318,-8.7804,52.25,62,0,8.72,PT,1676068313
456,rocha,-34.4833,-54.3333,72.63,79,1,6.76,UY,1676068313
457,batsfjord,70.6345,29.7185,26.53,67,0,17.27,NO,1676068314
458,kieta,-6.2167,155.6333,83.28,73,98,5.57,PG,1676068123
459,iwamizawa,43.2003,141.7597,19.08,94,70,2.44,JP,1676068314
460,khovu-aksy,51.1333,93.6,-3.8,97,89,2.37,RU,1676068315
461,mehran,33.1222,46.1646,46.15,47,1,3.29,IR,1676068316
462,victor harbor,-35.5667,138.6167,66.99,71,69,1.99,AU,1676068316
463,hokitika,-42.7167,170.9667,65.1,53,30,4.45,NZ,1676068317
464,usinsk,65.9939,57.5281,23.97,92,100,21.61,RU,1676068317
465,matay,28.419,30.7792,52.41,52,57,8.59,EG,1676068318
466,nenjiang,49.1833,125.2167,4.66,97,100,4.54,CN,1676068318
467,ilulissat,69.2167,-51.1,-9.38,77,100,8.05,GL,1676068319
468,sterling,39.0062,-77.4286,56.48,47,75,15.01,US,1676068177
469,pierre,44.3683,-100.351,47.32,36,0,8.05,US,1676068320
470,sitka,57.0531,-135.33,37.29,75,100,10.36,US,1676068320
471,maralal,1.0968,36.698,60.01,64,36,5.59,KE,1676068321
472,malpe,13.35,74.7167,76.3,73,60,3.56,IN,1676068202
473,hay river,60.8156,-115.7999,-4.02,77,75,8.05,CA,1676068070
474,batagay-alyta,67.8006,130.4114,-41.91,100,97,1.81,RU,1676068322
475,hermiston,45.8404,-119.2895,56.95,48,0,3.44,US,1676068143
476,zabid,14.1951,43.3152,77.27,62,2,2.82,YE,1676068323
477,bulgan,48.8125,103.5347,3.15,98,100,1.48,MN,1676068194
478,tomatlan,19.9333,-105.25,83.93,38,77,7.45,MX,1676068324
479,tautira,-17.7333,-149.15,81.37,75,22,12.93,PF,1676068325
480,sao filipe,14.8961,-24.4956,70.61,74,98,6.51,CV,1676068325
481,dalton,34.7698,-84.9702,57.76,56,20,11.5,US,1676068061
482,alta floresta,-9.8756,-56.0861,80.42,83,20,5.75,BR,1676068327
483,veraval,20.9,70.3667,69.75,76,0,9.55,IN,1676068327
484,gulu,2.7746,32.299,75.81,35,77,4.41,UG,1676068042
485,olovyannaya,50.95,115.5667,-14.57,100,96,2.42,RU,1676068328
486,cabo rojo,18.0866,-67.1457,81.21,57,39,16.11,PR,1676068328
487,mugur-aksy,50.35,90.5,-3.82,95,43,6.73,RU,1676068329
488,bilma,18.6853,12.9164,69.6,19,41,15.82,NE,1676068037
489,lieksa,63.3167,30.0167,20.28,91,73,11.7,FI,1676068211
490,cochrane,51.1834,-114.4687,45.21,31,0,24.16,CA,1676068137
491,cabatuan,10.8794,122.486,74.98,89,75,10.65,PH,1676068330
492,ventspils,57.3894,21.5606,35.53,87,75,19.57,LV,1676068331
493,soroti,1.7146,33.6111,72.72,48,52,6.96,UG,1676068332
494,camaqua,-30.8511,-51.8122,77.23,68,1,9.4,BR,1676068332
495,lagoa,39.05,-27.9833,57.34,74,0,11.25,PT,1676068333
496,souris,49.6172,-100.2612,31.73,82,43,14.03,CA,1676068333
497,nyagan,62.1406,65.3936,18.03,92,82,10.38,RU,1676068334
498,mahon,39.8885,4.2658,41.56,70,20,3.44,ES,1676068334
499,talnakh,69.4865,88.3972,4.26,95,100,17.81,RU,1676068335
500,nieuwpoort,51.1244,2.7735,42.46,93,75,6.91,BE,1676068336
501,falmouth,50.1544,-5.0711,45.5,100,75,0.0,GB,1676068337
502,muisne,0.6,-80.0333,78.94,83,91,5.91,EC,1676068338
503,kiruna,67.8557,20.2251,9.52,79,9,3.44,SE,1676068338
504,kathu,7.9178,98.3332,76.82,81,37,3.69,TH,1676068340
505,melfi,40.9965,15.6514,36.16,87,93,3.89,IT,1676068340
506,okhotsk,59.3833,143.3,-13.13,77,98,11.45,RU,1676068141
507,praia da vitoria,38.7333,-27.0667,56.75,94,40,7.43,PT,1676068341
508,shahr-e babak,30.1165,55.1186,37.27,47,54,2.06,IR,1676068341
509,ploemeur,47.7333,-3.4333,45.82,93,100,2.3,FR,1676068342
510,vardo,70.3705,31.1107,17.58,62,0,16.11,NO,1676068342
511,norwich,52.6278,1.2983,45.25,89,73,9.22,GB,1676068343
512,belaya gora,68.5333,146.4167,-56.69,100,59,2.26,RU,1676068344
513,prince rupert,54.3161,-130.3201,41.09,70,100,21.85,CA,1676068124
514,diamantino,-14.4086,-56.4461,77.88,83,60,3.36,BR,1676068345
515,marang,5.2056,103.2059,78.71,90,86,4.56,MY,1676068345
516,jumla,29.2747,82.1838,35.78,57,0,3.53,NP,1676068346
517,roura,4.7263,-52.3274,78.71,78,100,9.22,GF,1676068347
518,mtinko,-4.55,34.85,60.71,90,100,6.38,TZ,1676068348
519,cockburn town,21.4612,-71.1419,76.96,73,40,13.8,TC,1676068348
520,sturgeon falls,46.3646,-79.9326,24.76,93,100,10.49,CA,1676068349
521,sobolevo,54.4299,31.8996,23.52,93,58,10.33,RU,1676068350
522,channel-port aux basques,47.5702,-59.1367,30.99,94,100,35.79,CA,1676068351
523,sarh,9.1429,18.3923,69.71,64,0,0.0,TD,1676068351
524,northam,51.0333,-4.2167,49.39,98,100,7.23,GB,1676068138
525,izumo,35.3667,132.7667,37.35,100,40,6.91,JP,1676068353
526,acari,-15.4311,-74.6158,78.15,74,76,8.21,PE,1676068264
527,aykhal,66.0,111.5,-32.26,100,99,8.48,RU,1676068354
528,mackay,-21.15,149.2,83.68,77,11,1.41,AU,1676068355
529,zasheyek,67.4066,32.5499,18.95,83,100,8.63,RU,1676068355
530,lompoc,34.6391,-120.4579,71.69,75,75,17.0,US,1676068349
531,poum,-20.2333,164.0167,81.93,70,100,23.94,NC,1676068356
532,majene,-3.5403,118.9707,77.14,77,100,2.66,ID,1676068170
533,ballina,-28.8667,153.5667,77.02,80,16,7.34,AU,1676068357
534,tabou,4.423,-7.3528,79.88,86,11,7.27,CI,1676068357
535,hualmay,-11.0964,-77.6139,74.55,80,78,8.72,PE,1676068358
536,semirom,31.4167,51.5667,18.45,91,86,1.61,IR,1676068358
537,nouadhibou,20.931,-17.0347,64.38,88,0,9.22,MR,1676068359
538,gornopravdinsk,60.05,69.9,9.7,95,90,10.07,RU,1676068359
539,pontianak,-0.0333,109.3333,76.98,94,20,3.44,ID,1676068360
540,selma,36.5708,-119.6121,71.04,37,0,3.44,US,1676068360
541,villanueva,15.3167,-88.0,83.39,58,20,17.27,HN,1676068361
542,saint-francois,46.4154,3.9054,31.96,89,7,1.14,FR,1676068361
543,george,-33.963,22.4617,62.15,94,0,4.61,ZA,1676068362
544,vestmannaeyjar,63.4427,-20.2734,43.32,80,100,17.58,IS,1676068362
545,paramonga,-10.6667,-77.8333,73.99,82,67,7.2,PE,1676068363
546,warmbad,-28.45,18.7333,77.92,33,0,11.7,NA,1676068363
547,asau,46.4333,26.4,11.32,91,27,6.69,RO,1676068364
548,bonavista,48.6499,-53.1147,22.51,77,100,16.84,CA,1676068364
549,itoman,26.1247,127.6694,62.62,94,40,2.3,JP,1676068365
550,rivadavia,-33.1905,-68.4608,96.26,15,18,13.44,AR,1676068365
551,san benito,36.6166,-121.0844,50.85,72,100,7.38,US,1676068366
552,deniliquin,-35.5333,144.9667,78.84,30,0,12.01,AU,1676068366
553,tutoia,-2.7619,-42.2744,77.85,88,99,8.28,BR,1676068367
554,moussoro,13.6408,16.4901,72.37,9,0,12.5,TD,1676068368
555,san cristobal,7.7669,-72.225,76.24,60,96,3.74,VE,1676068119
556,san pedro,14.35,121.0167,77.27,81,20,6.91,PH,1676068369
557,vila franca do campo,37.7167,-25.4333,55.81,90,22,5.14,PT,1676068369
558,nhulunbuy,-12.2333,136.7667,81.21,83,40,9.22,AU,1676068370
559,kristianstad,56.0313,14.1524,41.14,93,100,17.27,SE,1676068370
560,skibbereen,51.55,-9.2667,49.1,95,100,8.25,IE,1676068371
561,poya,-21.35,165.15,80.37,78,98,19.22,NC,1676068372
562,nicoya,10.1483,-85.452,85.3,50,35,12.73,CR,1676068372
563,dzilam gonzalez,21.2833,-88.9333,83.34,54,28,6.17,MX,1676068373
564,sabha,27.0377,14.4283,49.42,37,54,9.64,LY,1676068373
565,muncar,-8.4333,114.3333,75.85,91,100,2.48,ID,1676068374
566,north bend,43.4065,-124.2243,54.16,90,100,5.75,US,1676068374
567,bertoua,4.5833,13.6833,72.12,22,33,4.32,CM,1676068375
568,honiara,-9.4333,159.95,84.88,70,92,4.07,SB,1676068375
569,porto novo,6.4965,2.6036,84.02,82,3,7.47,BJ,1676068376
570,coromandel,-18.4733,-47.2003,68.94,86,90,2.71,BR,1676068376
571,nago,26.5881,127.9761,57.63,78,74,5.17,JP,1676068377
572,oussouye,12.485,-16.5469,77.18,68,22,8.34,SN,1676068377
573,mexico,15.0646,120.7198,76.71,90,73,5.7,PH,1676068176
574,high rock,26.6208,-78.2833,77.02,76,0,14.54,BS,1676068378
575,moose factory,51.2585,-80.6094,14.0,44,0,5.75,CA,1676068379
576,tighnabruaich,55.9016,-5.2398,50.4,87,100,15.66,GB,1676068379
577,monterey,36.2505,-121.2516,63.18,1,100,13.65,US,1676068313
578,colac,-38.3333,143.5833,63.09,59,0,8.12,AU,1676068380
579,acarau,-2.8856,-40.12,80.22,82,54,15.37,BR,1676068244
580,atambua,-9.1061,124.8925,75.63,89,99,3.71,ID,1676068381
581,tono,39.3167,141.5333,29.07,88,51,5.08,JP,1676068381
582,bereda,43.2686,-7.5406,38.41,97,5,1.25,ES,1676068382
583,uray,60.1247,64.7758,18.09,93,75,11.03,RU,1676068349
584,panaba,21.2833,-88.2667,86.11,41,10,13.06,MX,1676068383
585,susanville,40.4163,-120.653,52.66,47,0,5.75,US,1676068102
586,chibombo,-14.6569,28.0706,65.16,97,100,1.52,ZM,1676068384
587,conde,-7.2597,-34.9075,80.06,78,0,10.36,BR,1676068385
588,oranjemund,-28.55,16.4333,64.89,94,5,4.25,NA,1676068385
589,noumea,-22.2763,166.4572,82.99,99,100,27.98,NC,1676068172
